featurekey,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FCF1P8,0.0,,,,,
FCF1P9,0.0,,,,,
FCGBP,0.8277815592500125,-0.4261097539442631,0.11125815334011696,-3.829919346599638,0.0001281852656868544,0.0002133001665165725
FCGR1A,0.062926701119935,0.3263586199023242,0.47083459680235207,0.6931491910721329,0.4882159299835338,0.5615529235953961
FCGR1BP-ENSG00000198019,0.02880832901472012,0.5216710227104027,0.7510231929537201,0.6946137317793184,0.48729740434146007,0.5606711542586684
FCGR1CP,0.0,,,,,
FCGR2A,1.8397589374451817,0.7697871850011324,0.09672373763101726,7.958617024682449,1.7397280735228892e-15,4.763279960945552e-15
FCGR2B,2.2711506010483684,-0.3522590009999568,0.09589499567797499,-3.6733825212618796,0.00023936074937435653,0.0003923262732334435
FCGR2C,0.0,,,,,
FCGR3A,254.98480835802104,-0.14585610663604678,0.030613824384874453,-4.764386990738431,1.8942864517527754e-06,3.488691477947383e-06
FCGR3B,0.9760574099728793,-1.3210056633432377,0.18523705059428908,-7.131433258654814,9.932911554446017e-13,2.4262007491443834e-12
FCGRT,4.524810722324983,0.36593322897336916,0.062480692537658526,5.856740924451389,4.720386212903008e-09,9.842805319362584e-09
FCHO1,5.684602449302773,-0.6558148427639743,0.04932812905123938,-13.294946623309988,2.4764989309759294e-40,2.8188553367769965e-39
FCHO2,2.8288682684800963,-0.9073562400749037,0.07744982959128754,-11.715406539473829,1.062801986692436e-31,6.662482263074494e-31
FCHO2-DT,0.005645150742256127,0.47416606293379215,1.5756727380880378,0.30092928021916376,0.7634684222150132,
FCHSD1,7.807738247354542,-0.8847144456570614,0.059450279104360924,-14.881586074709679,4.340853772134627e-50,1.1694165006938594e-48
FCHSD2,4.352918235866136,-0.9215828812385375,0.06951752145337009,-13.25684319537633,4.118715684294496e-40,4.5855655842563834e-39
FCMR,43.602954350984724,-0.638896749558613,0.0410348945726094,-15.569596466931673,1.171439141909354e-54,5.101461962244187e-53
FCN1,3.613514197966314,0.08802662028025975,0.10108491608579175,0.8708185522511659,0.38385323381228287,0.457851279855436
FCN2,0.0,,,,,
FCN3,0.0,,,,,
FCRL1,0.32884182984487553,0.20947904674778745,0.1737537309159747,1.2056089135092536,0.22796832070486794,0.2855261150900115
FCRL2,0.27263797852520977,0.6998626314793368,0.2159410373464953,3.240989485274858,0.001191155774214289,0.001870151302214777
FCRL3,15.949997942509603,-0.8403050217126169,0.05774591677867002,-14.551765191179818,5.691522287202879e-48,1.26542083623458e-46
FCRL4,0.0,,,,,
FCRL4P1,0.0,,,,,
FCRL5,0.2189415733372365,0.5077121657804967,0.262996971001665,1.930486742287547,0.053546556345716534,0.07308689084058924
FCRL6,67.83974867659181,-0.23905334141465204,0.02941951518466538,-8.125672361156248,4.448892877349378e-16,1.2455718859910652e-15
FCRLA,0.29263289331036774,0.665895303216779,0.1788443581255989,3.72332295072531,0.00019661775644529885,0.0003238861792459213
FCRLB,4.00673706534902,-0.020014804442838083,0.0482937119216173,-0.4144391401373939,0.678552529421817,0.7338806587439036
FCSK,1.747689822712412,-0.5578050050699324,0.06843483611394562,-8.150892684848019,3.6124759128760337e-16,1.0150548515757306e-15
FDCSP,0.0,,,,,
FDFT1,26.980548307497077,-0.5086513533906339,0.03298032146878026,-15.422874330443749,1.1487561488538926e-53,4.498431571758625e-52
FDPS,36.94496242062384,0.2144695600612005,0.020362308110220526,10.532674336341616,6.10742347507903e-26,2.777692321706461e-25
FDPSP1,0.0,,,,,
FDPSP2,0.0,,,,,
FDPSP3,0.0,,,,,
FDPSP4,0.0,,,,,
FDPSP5,0.0,,,,,
FDPSP6,0.0,,,,,
FDPSP7,0.0,,,,,
FDPSP8,0.0,,,,,
FDX1,18.580725131113518,0.09225167714827555,0.02381420786329688,3.8738083449106195,0.00010714768794230465,0.0001793448205320004
FDX1P1,0.0,,,,,
FDX1P2,0.0,,,,,
FDX2,4.495424127708072,0.11315539725491779,0.04995401645061405,2.2651911757042877,0.02350095042001471,0.03328643682727403
FDXACB1,2.2252124848222508,-0.2183201581217758,0.0657554088010857,-3.320185549788128,0.0008995763685011733,0.001422498492735949
FDXR,2.61003168164736,0.22549012289879483,0.055918765613625576,4.032458878953691,5.5196275445676e-05,9.388899808785745e-05
FECH,5.67359999929468,-0.18189725823196456,0.03571838989401217,-5.092538011139684,3.5330185325227264e-07,6.743981457930309e-07
FECHP1,0.0,,,,,
FEM1A,7.32581665038516,-0.08479408419031474,0.03506260185108617,-2.4183625776102518,0.015590533248480348,0.0224878399948525
FEM1AP1,0.0,,,,,
FEM1AP2,0.0,,,,,
FEM1AP3,0.0,,,,,
FEM1AP4,0.0,,,,,
FEM1B,7.301147471292668,-0.5833320432006982,0.051161358928382486,-11.401809010141179,4.0951994625253894e-30,2.3351653018641298e-29
FEM1C,3.0385351054073415,-1.047147374018186,0.08120289660014876,-12.89544360928952,4.775074289769516e-38,4.472996303291076e-37
FEN1,5.237614641465962,-0.23514239526113967,0.043208472077567964,-5.442043746397961,5.267273556352461e-08,1.0462965488755569e-07
FEN1P1,0.0,,,,,
FENDRR,0.0013351888104671324,0.5453480614088364,2.9312456828923703,0.18604652096944702,0.8524082796751566,
FER,1.8767492381257236,-0.7705881353172369,0.07684575993800259,-10.027724833991229,1.1513906826107289e-23,4.6878049220579674e-23
FER1L4,0.0,,,,,
FER1L5,0.0014787000871001887,0.5515824100744725,2.931260382455754,0.18817243714540544,0.850741478479092,
FER1L6,0.0,,,,,
FER1L6-AS1,0.0,,,,,
FER1L6-AS2,0.0,,,,,
FERD3L,0.0,,,,,
FERMT1,0.0,,,,,
FERMT2,0.04638049345166325,0.41682609175775487,0.6551689882166472,0.6362115717539448,0.524638531851271,0.5965677151444437
FERMT3,43.432975577302194,-0.2962443606002765,0.024454598333565482,-12.114055465538453,8.898329653842327e-34,6.309608101809524e-33
FERP1,0.0,,,,,
FES,11.584637107195276,-0.3033988651750087,0.0494549889626437,-6.134848506470883,8.524038355542414e-10,1.8357458532877122e-09
FETUB,0.0,,,,,
FEV,0.0,,,,,
FEZ1,16.670738131068553,0.16346224556344932,0.03985605612913742,4.101315118430586,4.108086641869028e-05,7.032430785472224e-05
FEZ2,12.015004024590807,-0.08282110173631235,0.026770208229340432,-3.0937787643182975,0.0019762479534120563,0.003059816312136569
FEZF1,0.0,,,,,
FEZF1-AS1,0.0,,,,,
FEZF2,0.0,,,,,
FFAR1,0.00237204503794402,0.5569330892068153,2.9312422881368363,0.18999899512258145,0.8493099179644301,
FFAR2,0.0772484000536148,0.41166197089033196,0.465532278169692,0.8842823370032278,0.3765438206684889,0.4499325313256901
FFAR3,0.009948865647359754,0.5567428202846608,1.6100649864456937,0.34578903644982734,0.7295012651348876,
FFAR4,0.0038686500067860135,0.5098535292595943,2.051299012832236,0.24855154030208282,0.8037076974450198,
FGA,0.0,,,,,
FGB,0.0,,,,,
FGD1,0.004420261209240842,0.514807224760801,2.165268981573897,0.23775670789252076,0.8120697979663902,
FGD2,0.7988112739327259,0.19188536130155492,0.11303096056318067,1.6976354119745554,0.08957659489721716,0.11928732369363314
FGD3,29.646736816535718,-0.5103949863036434,0.03230382609358457,-15.799830794811212,3.11952748763286e-56,1.6331058262384367e-54
FGD4,0.14319886526447653,0.17098654131321722,0.27428699825652403,0.6233855137140109,0.5330312151914857,0.6041102279956935
FGD5,0.0004469709284735422,0.5621131006844292,2.9313263103254568,0.19176067116936546,0.8479296790333957,
FGD5-AS1,12.87217266734844,-0.1862334192365886,0.028574109961610448,-6.517558009218651,7.146118882161643e-11,1.6104129607289322e-10
FGD5P1-ENSG00000275340,0.0,,,,,
FGD6,0.18280677342925805,-0.2623255143563534,0.19673682469503162,-1.3333828822488774,0.18240618694593402,0.23280561406439212
FGF1,0.0,,,,,
FGF10,0.0,,,,,
FGF10-AS1,0.0,,,,,
FGF11,0.07932970597500191,0.28478327270335085,0.39569616138739927,0.7197018836494066,0.4717085662448246,0.5456266993240105
FGF12,0.006162559991352487,0.48181007004238047,2.4345414238566474,0.19790588294001063,0.8431187012955084,
FGF12-AS1,0.0,,,,,
FGF12-AS2,0.0,,,,,
FGF12-AS3,0.0,,,,,
FGF13,0.030861693482677283,0.3203712728625511,2.1216470327283248,0.15100121175696735,0.8799747600159218,0.9037264265819167
FGF13-AS1,0.0017344406356539408,0.5577352060723287,2.93127477187603,0.19027053056352528,0.8490971450008022,
FGF14,0.026681180814880846,0.1546861420588021,0.9940120584066533,0.15561797339436254,0.8763341568255213,0.9008649228615815
FGF14-AS1,0.0,,,,,
FGF14-AS2,0.2637054431848585,0.3650760830470781,0.19383165052525694,1.883469918652462,0.059636712742214396,0.0810995569466941
FGF14-IT1,0.00024400193710163342,0.5635002983653221,2.9313330216124442,0.19223346314140602,0.84755933489104,
FGF16,0.0,,,,,
FGF17,0.0016948249715415596,0.5775710170336449,2.93134658022245,0.19703266100653813,0.8438019789527886,
FGF18,0.010583745721375656,0.5783024379195116,1.844183976681195,0.3135817495607072,0.7538387226053427,
FGF19,0.0,,,,,
FGF2,0.005523826377985628,0.5486035084991352,2.900414518492743,0.18914658749682017,0.8499779288993039,
FGF20,0.0,,,,,
FGF21,0.0,,,,,
FGF22,0.31669782931251084,0.6746501114253765,0.1847718781354828,3.651259695107356,0.0002609572007729009,0.0004267764656043354
FGF23,0.4786666570290161,-1.4655703482951374,1.3134651729616789,-1.1158044982574473,0.2645058279145459,0.3275098161119216
FGF3,0.0,,,,,
FGF4,0.0,,,,,
FGF5,0.0035314808023461644,0.5140557234814979,2.9310975476201238,0.17537994390493092,0.8607810987868446,
FGF6,0.0,,,,,
FGF7,0.105024589857063,0.7342798720791641,0.5406616737949318,1.358113414855572,0.1744276991625282,0.22333704446976618
FGF7P1,0.0,,,,,
FGF7P2,0.0,,,,,
FGF7P3,0.0408839372636031,0.3520779756846554,1.2962602350970036,0.27161056565027486,0.7859214745638081,0.8258636720752722
FGF7P4,0.0,,,,,
FGF7P5,0.0,,,,,
FGF7P6,0.0,,,,,
FGF7P7,0.0,,,,,
FGF7P8,0.0,,,,,
FGF8,0.037363034087099276,0.04297473736838021,1.047744576887457,0.04101642548801884,0.9672828012352985,0.9734812185313731
FGF9,0.3533389750358002,-0.2521040437249512,0.15198508000670788,-1.6587420535872637,0.09716778139681329,0.12878067661021228
FGFBP1,0.012739150460101309,0.5597488904691752,1.9285527210798605,0.29024298083785505,0.7716303567314045,
FGFBP2,557.9540746517303,0.29354173349930573,0.023573512625522822,12.452184710966273,1.3606878587213152e-35,1.0776735439003636e-34
FGFBP3,4.126333037630913,0.2724657674199701,0.04724362116060847,5.7672498577892854,8.057555058551494e-09,1.6643862505861998e-08
FGFR1,2.481148151693476,0.45631134303318605,0.09050057567429384,5.042082214763178,4.6049334815945425e-07,8.741498391253726e-07
FGFR1OP2,28.096066418085222,-0.23041462693141354,0.02371101234481143,-9.717620807609004,2.536385155431712e-22,9.596272180840175e-22
FGFR1OP2P1,0.0,,,,,
FGFR2,0.0272055137998868,0.343576908282691,0.7741342762928602,0.44382081869310425,0.6571721354268023,0.7151051990348553
FGFR3,0.0,,,,,
FGFR3P1,0.0,,,,,
FGFR3P4,0.0,,,,,
FGFR3P5,0.0,,,,,
FGFR3P6,0.0,,,,,
FGFR4,0.0017032130283406266,0.5447175614339412,2.93120237324,0.1858341704437959,0.8525748071103223,
FGFRL1,0.800294085511986,-0.6268253718947431,0.10336498135294252,-6.064194698148602,1.326164282706222e-09,2.830441420499054e-09
FGG,0.0,,,,,
FGGY,2.0427859074771764,-0.491097395409219,0.06294037267049041,-7.802581627221123,6.06533713439565e-15,1.6212669222357956e-14
FGGY-DT,0.11821022213741726,-0.04310530796936745,0.27799043980746874,-0.15506039703819102,0.8767737030818387,0.9011285281674452
FGL1,0.0,,,,,
FGL2,8.935840668555622,-0.694509817858385,0.06833414538315946,-10.163437531327386,2.8871382475448216e-24,1.2132884129947111e-23
FGR,78.81852712480978,-0.2862247976975042,0.028643674255221085,-9.992600640098816,1.6421584072114082e-23,6.620203322135997e-23
FH,5.076767995010046,-0.2613733994813771,0.03939759943825554,-6.634246837577125,3.2616362226975755e-11,7.488574736498337e-11
FHAD1,0.2641070416411183,-0.042665041007927576,0.23455845868844225,-0.1818951286024539,0.8556650275383457,0.8836784051450576
FHAD1-AS1,0.00986521524819442,0.506947745507268,1.5456567490567854,0.3279820993998994,0.7429251972837146,
FHDC1,0.006797959001285603,0.476842811876248,1.3483213931003062,0.35365663877794307,0.7235962222718104,
FHIP1A,0.007140696215481536,0.46604315673622104,1.4434863129753202,0.32285942204440504,0.7468017084196608,
FHIP1A-DT,0.0004173212506109107,0.5586007674252055,2.9313093449342413,0.1905635679122555,0.8488675356503577,
FHIP1B,9.216769400891218,-0.3178739866375324,0.035009988967385344,-9.079522616635437,1.0905209627674001e-19,3.6072957592057203e-19
FHIP2A,8.031185424085038,-0.539025020176728,0.04946461814018737,-10.897183490815202,1.1888030569056984e-27,5.90720280346645e-27
FHIP2B,5.266388247854803,-0.7391983583197576,0.05942952218191944,-12.43823492399957,1.620452197247231e-35,1.2765600740640806e-34
FHIT,5.04200512869834,0.6297718864950175,0.07555421083276712,8.335364495950657,7.72598121434771e-17,2.235567633622408e-16
FHL1,1.7505910886692266,-0.12780648532160438,0.08121087863681906,-1.5737606521062808,0.11554279392970342,0.15156906582408136
FHL1P1,0.043379800415067865,0.08343142671786416,0.4051314400229778,0.20593668739491605,0.8368403672173945,0.8689424692956509
FHL2,0.13230505309413038,0.2542870407869275,0.26397473360107504,0.9633006815387573,0.3353966513805706,0.40632371281235546
FHL3,22.529510696224843,-0.1102920018654774,0.036891711021707206,-2.989614707774904,0.0027932954418385014,0.004270652507027941
FHL5,0.0,,,,,
FHOD1,5.659102707093324,-0.7094716642719405,0.05456205299172224,-13.00302362852029,1.176000312433254e-38,1.1574195074968087e-37
FHOD3,0.0,,,,,
FHP1,0.0,,,,,
FIBCD1,0.015370915992219951,0.6952990985262464,2.0293337492556374,0.34262432129820103,0.7318811026458723,
FIBCD1-AS1,0.0,,,,,
FIBIN,0.0,,,,,
FIBP,31.068080719412436,0.1786741671607542,0.023702504949249237,7.5381976522449206,4.7651126011432825e-14,1.2255637165623394e-13
FICD,1.6226020784623316,-0.3965387251563251,0.06546760264168325,-6.057022239330462,1.3866442441317537e-09,2.9552517649945257e-09
FIG4,8.350617557378047,0.09984894844414123,0.034046705470721174,2.9327051491078158,0.0033602284268604335,0.005103606200179072
FIGLA,0.0,,,,,
FIGN,0.0019157476471005183,0.5803785179427791,2.931338662952825,0.19799094702969136,0.8430521467510963,
FIGNL1,2.1849028123855323,-0.10043230859469872,0.05800632124763095,-1.7314028270462074,0.0833799427563226,0.11146006997423435
FIGNL2,0.07487013863893795,-0.1896750704547263,0.3308095439939227,-0.5733663792306151,0.5663966494930732,0.6341958808297831
FIGNL2-DT,0.0004021263395194957,0.56983299772694,2.931338694731227,0.1943934349009737,0.8458678300642761,
FILIP1,0.03642875371383841,0.603103983089507,0.8266190624095481,0.7296032846514484,0.4656327138812397,0.5399801001554133
FILIP1L,0.16580710063350595,0.5987455667113173,0.2704930660575138,2.213533882543254,0.026860859945324028,0.03778436163628572
FILNC1,0.0009560286389229804,0.5674435342113613,2.9312964874216645,0.19358107808141858,0.8465039154252119,
FIP1L1,19.823666608967102,-0.5211202629184664,0.03582790257599167,-14.545095454950514,6.274326571213881e-48,1.384572244705987e-46
FIRRE,0.6083700477993523,0.5535008102774581,0.14237707390295348,3.887569782862185,0.00010125288333282564,0.00016978604232649987
FIS1,70.1606601393069,0.24651287920113,0.018262313375343415,13.498447547940755,1.5970605509569312e-41,2.0065876522363554e-40
FITM1,0.2482929560715326,0.5300348775011148,0.1942185574409454,2.7290640219191133,0.006351437175617596,0.009453197602948136
FITM2,0.5953871060450657,-0.8698358424856525,0.11369411417524172,-7.650667308467141,1.9993901166420602e-14,5.227022541524125e-14
FIZ1,1.1417114857692823,-0.7291950097903026,0.08822772703286463,-8.264918912834274,1.3978972986129217e-16,3.9986742529398494e-16
FJX1,0.0,,,,,
FKBP10,0.13936120582924258,0.09892636289718915,0.3722787448693786,0.2657319663304963,0.7904456426387546,0.8297908712419779
FKBP11,65.97449697472724,0.22192641972782537,0.024917513179896583,8.906443356750197,5.269586941510625e-19,1.6835081587864392e-18
FKBP14,1.1720663187324485,-0.3308133659878479,0.07472446858409242,-4.427108981251055,9.550448614716374e-06,1.6938163490996856e-05
FKBP14-AS1,0.12079355515537231,-0.5266232731471594,0.26434679368297437,-1.9921681886511846,0.04635260731178055,0.0636916922695287
FKBP15,6.216830657982597,-0.493973296164599,0.04872720424913896,-10.13752592163807,3.765145660230414e-24,1.57152517336674e-23
FKBP1A,54.156419027167225,0.28530166101127175,0.025170156008556367,11.334918262496508,8.81143228529682e-30,4.927392985902915e-29
FKBP1AP1,0.0,,,,,
FKBP1AP2,0.0,,,,,
FKBP1AP3,0.0,,,,,
FKBP1AP4,0.0,,,,,
FKBP1B,1.1704674384714229,0.1255200412040238,0.08547850372680417,1.468439850154554,0.14198478365451825,0.18432301803479187
FKBP1BP1,0.0,,,,,
FKBP1C,0.01212080213516496,0.5344675053507418,1.1755097720773764,0.4546687046303527,0.6493475987635995,
FKBP2,11.02142350464831,-0.14647450730949285,0.05806872909704062,-2.5224334953967107,0.011654598546372937,0.016974826197721355
FKBP3,18.891863625095176,0.21502624031787915,0.026999081739048334,7.964205686554524,1.6628845863442305e-15,4.557958623876694e-15
FKBP4,8.317669779993688,-0.16368382515195185,0.03624469792460557,-4.516076406332282,6.299594248243075e-06,1.1270105415270541e-05
FKBP4P1,0.0,,,,,
FKBP4P2,0.0,,,,,
FKBP4P6,0.0,,,,,
FKBP4P7,0.0,,,,,
FKBP4P8,0.0,,,,,
FKBP5,7.732606193647405,-0.3250720619400581,0.06664228772884047,-4.877864686499624,1.0724044931285614e-06,1.999230651857173e-06
FKBP6,0.011547165957500424,0.43964208887005185,1.2455844036876702,0.3529604959474846,0.7241180565241743,
FKBP7,0.8674807296676237,-0.04625963696707018,0.09277461208490388,-0.49862387917866025,0.6180443794302789,0.6804526193995979
FKBP8,82.15791277552727,0.09423006970611286,0.014663167859701303,6.4263105085964956,1.307382143665755e-10,2.917744911101669e-10
FKBP9,0.020647889862443033,0.3126619739741487,0.7305410276084041,0.4279868784340838,0.668660673592548,
FKBP9P1-ENSG00000176826,0.0,,,,,
FKBPL,1.4737855517304692,0.19282118803719137,0.07124676780053137,2.7063850612427824,0.006802012419299843,0.010096331122674803
FKRP,1.6786681907558676,0.047061694051520005,0.06697166443345348,0.7027105336210203,0.4822361618205345,0.5558875971700282
FKTN,2.2776252873730023,0.2952065728196221,0.06303047889230987,4.683552751106246,2.8194485095240302e-06,5.152700958913501e-06
FKTN-AS1,0.021208904445390843,0.2454288690392594,0.662164662621553,0.3706462801376179,0.7109010068435782,
FLACC1,0.1931231715533527,0.05528502363748666,0.18650202291792495,0.29643122778253334,0.7669007800611456,0.8096987798317072
FLAD1,10.53592033047576,-0.09855795932447226,0.028500620277371214,-3.4580987489147677,0.0005440019486864627,0.0008720926016351666
FLCN,3.3703139996202105,-0.172977006280527,0.05669983591540469,-3.0507496800979483,0.0022827079825075624,0.003515302431867111
FLG,0.0,,,,,
FLG-AS1,0.010943117565372744,0.43146606971896473,1.3761401041013563,0.31353353371001397,0.7538753478324978,
FLG2,0.0014916740478753316,0.5590373434770347,2.931271089903723,0.19071499234668063,0.8487488920912366,
FLI1,28.44998428192542,-0.6501942788477141,0.04310196265414824,-15.085027196206754,2.0319089892348634e-51,6.249390085015477e-50
FLII,11.896530462815656,-0.7133255918711342,0.049900740961093065,-14.294889777835255,2.3547832665091837e-46,4.4568801748044976e-45
FLJ12825,0.0023588639924224898,0.5413824701672618,2.931211625391813,0.18469579796883331,0.8534676422107106,
FLJ13224,0.43430258107683084,-0.14826323734113045,0.13269739761352722,-1.1173032780412,0.26386467437698524,0.3267981701197511
FLJ16779,0.0,,,,,
FLJ20021,1.9969743817066667,0.34809496185870914,0.07113825096476853,4.893217884020011,9.920047698029949e-07,1.853558589621771e-06
FLJ30679,0.0,,,,,
FLJ36000,0.0008770344093447306,0.5522302500760695,2.9312634902769927,0.1883932481361087,0.8505683921432922,
FLJ38576,0.0,,,,,
FLJ40194,0.9000609605717353,-0.8348824366590241,0.1179519870195256,-7.0781549150233385,1.4608636978883151e-12,3.541335102122364e-12
FLJ40288,0.0,,,,,
FLJ42393,0.0,,,,,
FLJ42969,0.0,,,,,
FLJ46284,0.002378656625124038,0.5674122341616814,2.931311306244012,0.19356942162814017,0.8465130433001795,
FLNA,151.56871642959823,-0.7464476726809031,0.04502223864778426,-16.579532584340715,9.798797421660107e-62,1.063673870117413e-59
FLNB,3.1591876494379583,-0.28363174065433305,0.06319915949616846,-4.4879036828255385,7.192743215540405e-06,1.2844619340876134e-05
FLNB-AS1,0.0008206094902169303,0.5488488439298115,2.9312624457279983,0.1872397487743549,0.8514726608874981,
FLNC,0.0,,,,,
FLNC-AS1,0.0,,,,,
FLOT1,34.004658566950226,-0.14828025562990593,0.02117392973459179,-7.002963431377638,2.5060426118306057e-12,6.0245411298575535e-12
FLOT2,22.48299810644261,-0.815901268205251,0.04849314927827472,-16.825083137481045,1.598371880549364e-63,2.4078330686275773e-61
FLRT1,0.0,,,,,
FLRT2,0.0217204196286337,0.44418554811074606,1.5012154569648932,0.29588394260793544,0.7673187142544577,
FLRT2-AS1,0.0,,,,,
FLRT3,0.0,,,,,
FLT1,0.025437813762141496,0.4620004085107433,0.9321105105374644,0.49564982186967205,0.6201414952125297,
FLT1P1,0.0,,,,,
FLT3,0.023063053468824424,0.39276072961526,0.6991386927603201,0.5617779900931714,0.5742672898223344,
FLT3LG,18.75368371268853,0.05875840894439873,0.026298697810211037,2.234270661172604,0.025465269543024194,0.03591362000990315
FLT4,0.03628856258402689,0.3761195309604557,0.6230949514168197,0.6036311642474701,0.5460888885778297,0.6160713940145576
FLVCR1,2.046882363448945,0.001169565743476516,0.06297616104247941,0.01857156301870492,0.9851828883465542,0.9885308897342607
FLVCR1-DT,2.700654600605346,0.434523553542931,0.06689048558271547,6.496044239439817,8.245941830625674e-11,1.8528894862332852e-10
FLVCR2,0.13760694694513595,0.43306834962788804,0.2492385542976923,1.737565646086312,0.08228737752826913,0.11014675441561676
FLVCR2-AS1,0.004328262420098204,0.5219046938056947,2.1675316679593135,0.24078296133825686,0.8097233360442294,
FLYWCH1,5.088275380532746,-0.4781636405652844,0.04843377644286742,-9.872524417527655,5.476859429078862e-23,2.1458300358676016e-22
FLYWCH1P1,0.0,,,,,
FLYWCH2,12.45926967126856,0.3166636170391688,0.03297349778621603,9.603579792846372,7.721503033030184e-22,2.8483895371470418e-21
FMC1,14.104827740576807,0.20137817367579589,0.032604099122455356,6.17646796249313,6.555150374782632e-10,1.4189689880192961e-09
FMC1-LUC7L2,0.0001465981970340569,0.566263555028253,2.9313464085470162,0.19317524308187561,0.8468217267079737,
FMN1,0.3541672003979992,-0.4796239243213541,0.1871749515222008,-2.562436482129747,0.010394059817656618,0.015201853089762697
FMN2,0.0001465981970340569,0.566263555028253,2.9313464085470162,0.19317524308187561,0.8468217267079737,
FMN2P1,0.0,,,,,
FMNL1,86.65025428934467,-0.1797282090017171,0.023891776239265586,-7.522597198375645,5.369866801862147e-14,1.3791813430043648e-13
FMNL1-AS1,0.7514878676980468,-1.480318669061613,0.18452965078049202,-8.022118195099887,1.0393705628910157e-15,2.866472561173186e-15
FMNL1-DT,8.11620294316438,-0.8946113534689925,0.06498321168986523,-13.766807306147902,4.0366172246723794e-43,5.741096347575947e-42
FMNL2,0.03712017893987137,0.34505358290931654,0.5581237450187446,0.6182384927875231,0.5364181396955988,0.6072029593870668
FMNL3,7.650338617455063,-0.6570657671501766,0.053168068607422354,-12.358277897994759,4.394706404375831e-35,3.3616088418549425e-34
FMO1,0.0018198700005339693,0.5676485521538267,2.931312449128065,0.19364996465070683,0.8464499725084401,
FMO10P,0.0,,,,,
FMO11P,0.0,,,,,
FMO2,0.0,,,,,
FMO3,0.0,,,,,
FMO4,0.8874484536829166,-0.8524988380918224,0.10280117662672349,-8.292695337401543,1.1071064733592864e-16,3.1891147056006134e-16
FMO5,1.419411408956282,-0.21823001139149753,0.06972149723132749,-3.130024742117008,0.0017479158033024392,0.0027162611583319905
FMO6P,0.0,,,,,
FMO7P,0.0,,,,,
FMO8P,0.0,,,,,
FMO9P-ENSG00000215834,0.0,,,,,
FMOD,0.0012815457790845526,0.5859878579655211,2.9313228897714145,0.19990559893973903,0.841554411508486,
FMR1,7.311733802590606,-0.45447553869140606,0.04370560169313394,-10.398564968453533,2.5169503822111484e-25,1.1125071404965024e-24
FMR1-AS1,0.2612520094970983,0.2555834974429973,0.17375738510631025,1.4709216375846312,0.14131231028055044,0.18351296055312666
FMR1-IT1,2.180148471122631,1.3524427164618462,0.12208686488007536,11.077708628117664,1.609386335651834e-28,8.377775202125537e-28
FMR1NB,0.0,,,,,
FN1,0.13456466377345883,0.5361178853800226,0.37926969068821514,1.4135532011724794,0.15749313031068612,0.203062976661717
FN1-DT,0.0,,,,,
FN3K,1.3622227611199338,-0.10061753497666708,0.08003204658215325,-1.2572155689331614,0.20867558716358625,0.2633958356101252
FN3KRP,7.052273186524255,-0.16461695027170598,0.042841577742705826,-3.8424576998622215,0.00012180841223173856,0.00020305528339850456
FNBP1,69.09250235800857,0.07626019637567716,0.019051389713931804,4.002867902067532,6.257924689975577e-05,0.00010606859035374217
FNBP1L,0.04171543662285283,0.18177516016098458,0.5156380838068088,0.3525246987557445,0.7244447988771701,0.7743811864328188
FNBP1P1,0.0,,,,,
FNBP4,32.25792038168374,-0.5484510566613188,0.03746507317927663,-14.63899600667771,1.5838981859861807e-48,3.6650609592028186e-47
FNDC1,0.0,,,,,
FNDC1-AS1,0.0,,,,,
FNDC1-IT1,0.0,,,,,
FNDC10,0.5014234967854342,-0.671808004241171,0.15005627152252463,-4.477040495707154,7.568489751964284e-06,1.3499288897939919e-05
FNDC11,0.019874196862625145,0.38737942718768087,0.8798175507175328,0.4402951803720609,0.6597233309885056,
FNDC3A,8.567079395292286,-0.6728472416182104,0.048723958404131504,-13.809371480810494,2.2377547103791358e-43,3.232482660403834e-42
FNDC3B,16.320845031848933,-0.5969913772288096,0.04368937491649373,-13.66445224656743,1.6554475766192813e-42,2.2629048679287452e-41
FNDC3CP,0.0,,,,,
FNDC4,0.01176997689896369,0.4732760160215779,1.2080075792126186,0.39178232336096763,0.695219056999218,
FNDC5,0.0,,,,,
FNDC7,0.0,,,,,
FNDC8,0.0037222835428064533,0.5139557773619245,2.186872576606671,0.23501862104806306,0.8141942804445936,
FNDC9,0.016185910309622322,0.34060884106260586,0.8232477533130605,0.41373795396570107,0.6790660280715958,
FNIP1,27.151287702778834,0.5639698680494059,0.0432848624681225,13.029263254902247,8.340912826366991e-39,8.297634505098106e-38
FNIP2,3.762517651266391,-0.22941644678484902,0.05952945306273072,-3.8538309186730713,0.00011628391415543226,0.00019406504913821462
FNTA,24.910135945560985,-0.42183740724463276,0.03284181065321957,-12.844523455142657,9.231865998994504e-38,8.470480903863011e-37
FNTAP1,0.0,,,,,
FNTAP2,0.0,,,,,
FNTB,0.8424622436929886,-0.39507752742028307,0.092639514293938,-4.2646761528426484,2.0019235204359792e-05,3.491776575164977e-05
FOCAD,2.1688568782538202,-0.7307000930147252,0.07251084447700502,-10.077114647953772,6.974411637914618e-24,2.868855921162817e-23
FOCAD-AS1,0.000579061691013549,0.5715401656712582,2.931331468230291,0.1949763006557254,0.8454115008873047,
FOLH1,0.0,,,,,
FOLH1B-ENSG00000134612,0.0,,,,,
FOLR1,0.0,,,,,
